File Branch_Vertices Time Verification Média_Grau_BV Branch_Vertices2 Time2 Verification2 Média_Grau_BV2 Branch_Vertices3 Time3 Verification3 Média_Grau_BV3 
Instancias\Spd_RF2_120_202_2395.txt	 12	 0,0000000000	 True	 4,2500000000	 12	 0,0000000000	 True	 4,2500000000	 9	 0,0000000000	 True	 5,1111111641
Instancias\Spd_RF2_120_202_2403.txt	 14	 0,0000000000	 True	 4,5714287758	 14	 0,0150000000	 True	 4,5714287758	 10	 0,0000000000	 True	 5,0999999046
Instancias\Spd_RF2_140_157_2611.txt	 35	 0,0000000000	 True	 4,0857143402	 35	 0,0000000000	 True	 4,0857143402	 36	 0,0000000000	 True	 4,0555553436
Instancias\Spd_RF2_140_157_2619.txt	 34	 0,0000000000	 True	 4,0882353783	 34	 0,0000000000	 True	 4,0882353783	 34	 0,0000000000	 True	 4,0882353783
Instancias\Spd_RF2_140_157_2627.txt	 37	 0,0000000000	 True	 3,9189188480	 37	 0,0000000000	 True	 3,9189188480	 36	 0,0000000000	 True	 3,9722223282
Instancias\Spd_RF2_140_157_2635.txt	 34	 0,0000000000	 True	 4,1176471710	 34	 0,0000000000	 True	 4,1176471710	 34	 0,0000000000	 True	 4,1176471710
Instancias\Spd_RF2_140_157_2643.txt	 34	 0,0000000000	 True	 4,1470589638	 34	 0,0150000000	 True	 4,1176471710	 34	 0,0000000000	 True	 4,1470589638
Instancias\Spd_RF2_140_175_2651.txt	 26	 0,0000000000	 True	 4,3461537361	 26	 0,0000000000	 True	 4,3461537361	 25	 0,0000000000	 True	 4,3200001717
Instancias\Spd_RF2_140_175_2659.txt	 29	 0,0000000000	 True	 4,1379308701	 29	 0,0000000000	 True	 4,1379308701	 30	 0,0000000000	 True	 4,0333333015
Instancias\Spd_RF2_140_175_2667.txt	 26	 0,0000000000	 True	 4,2307691574	 26	 0,0000000000	 True	 4,2307691574	 26	 0,0000000000	 True	 4,1153845787
Instancias\Spd_RF2_140_175_2675.txt	 27	 0,0000000000	 True	 4,2592592239	 27	 0,0000000000	 True	 4,2592592239	 26	 0,0000000000	 True	 4,3076925278
Instancias\Spd_RF2_140_175_2683.txt	 30	 0,0000000000	 True	 4,0666666031	 30	 0,0000000000	 True	 4,0666666031	 29	 0,0000000000	 True	 4,1034483910
Instancias\Spd_RF2_140_193_2691.txt	 24	 0,0150000000	 True	 4,4583334923	 24	 0,0000000000	 True	 4,4583334923	 20	 0,0000000000	 True	 4,7500000000
Instancias\Spd_RF2_140_193_2699.txt	 22	 0,0000000000	 True	 4,0454545021	 22	 0,0000000000	 True	 4,0454545021	 21	 0,0150000000	 True	 3,9047617912
Instancias\Spd_RF2_140_193_2707.txt	 24	 0,0000000000	 True	 4,3750000000	 24	 0,0000000000	 True	 4,3750000000	 21	 0,0000000000	 True	 4,6190476418
Instancias\Spd_RF2_140_193_2715.txt	 25	 0,0000000000	 True	 4,0399999619	 25	 0,0000000000	 True	 4,0399999619	 22	 0,0000000000	 True	 4,2727274895
Instancias\Spd_RF2_140_193_2723.txt	 21	 0,0000000000	 True	 4,1428570747	 21	 0,0150000000	 True	 4,1428570747	 21	 0,0000000000	 True	 4,0952382088
Instancias\Spd_RF2_140_211_2731.txt	 19	 0,0000000000	 True	 4,6315789223	 19	 0,0000000000	 True	 4,6315789223	 16	 0,0000000000	 True	 4,8125000000
Instancias\Spd_RF2_140_211_2739.txt	 21	 0,0000000000	 True	 4,3333334923	 21	 0,0000000000	 True	 4,3333334923	 21	 0,0000000000	 True	 4,1904764175
Instancias\Spd_RF2_140_211_2747.txt	 22	 0,0000000000	 True	 4,4090909958	 22	 0,0000000000	 True	 4,4090909958	 17	 0,0000000000	 True	 4,6470589638
Instancias\Spd_RF2_140_211_2755.txt	 19	 0,0000000000	 True	 4,6842103004	 19	 0,0000000000	 True	 4,6315789223	 16	 0,0150000000	 True	 5,0000000000
Instancias\Spd_RF2_140_211_2763.txt	 19	 0,0000000000	 True	 4,3684210777	 19	 0,0000000000	 True	 4,3684210777	 17	 0,0000000000	 True	 4,4117646217
Instancias\Spd_RF2_140_229_2771.txt	 16	 0,0000000000	 True	 4,2500000000	 16	 0,0150000000	 True	 4,2500000000	 13	 0,0000000000	 True	 4,6923074722
Instancias\Spd_RF2_140_229_2779.txt	 13	 0,0000000000	 True	 4,6153845787	 14	 0,0000000000	 True	 4,3571429253	 13	 0,0000000000	 True	 4,4615383148
